"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","tp_flags","Mutational_Freq"
"TPM3",0.00156324425331889,0.181818181818182,0.0210748155953635,"FALSE",0.0194871794871795
"ZMYM6",0.00157119767357359,0.32,0.0910994764397906,"FALSE",0.1064453125
"LRIF1",0.00157191958221904,0.260869565217391,0.0546792849631966,"FALSE",0.0656716417910448
"PRRG4",0.00173610148488977,0.142857142857143,0.00955414012738853,"FALSE",0.0184994861253854
"DYRK4",0.00186387228742017,0.238095238095238,0.0414012738853503,"FALSE",0.0546006066734075
"CD93",0.00187348820787757,0.3,0.0666666666666667,"FALSE",0.0793172690763052
"ZNF225",0.00191353322605358,0.25,0.0441176470588235,"FALSE",0.050251256281407
"RAB8B",0.00192817515576133,0.15,0.0106157112526539,"FALSE",0.0134436401240951
"RIMS1",0.00196743211858854,0.384615384615385,0.138178096212897,"FALSE",0.157553290083411
"MINPP1",0.00200798230930203,0.2,0.0254237288135593,"FALSE",0.0277777777777778
"DENND1C",0.00202170688464604,0.227272727272727,0.0400421496311907,"FALSE",0.0523138832997988
"UST",0.00202338013841692,0.2,0.0254777070063694,"FALSE",0.0307692307692308
"RNF32",0.00208971587715381,0.19047619047619,0.0243128964059197,"FALSE",0.0295918367346939
"PPIL4",0.00209767372462986,0.19047619047619,0.0243386243386243,"FALSE",0.0306748466257669
"FSCN2",0.00241250377013975,0.19047619047619,0.0253968253968254,"FALSE",0.0394736842105263
"RPA2",0.00242144370832466,0.15,0.0116772823779193,"FALSE",0.0175257731958763
"CEP89",0.00244043603182168,0.260869565217391,0.0599369085173502,"FALSE",0.0623115577889447
"LPIN1",0.00249397452330831,0.285714285714286,0.0668756530825496,"FALSE",0.0808678500986193
"ZNF460",0.0025052923564586,0.181818181818182,0.0243386243386243,"FALSE",0.0365853658536585
"TMEM44",0.00251478189074456,0.181818181818182,0.024364406779661,"FALSE",0.0345528455284553
"MLF1",0.00251886477043263,0.136363636363636,0.0105708245243129,"FALSE",0.0233977619532045
"SMAD7",0.00257668809080629,0.2,0.0274261603375527,"FALSE",0.0276923076923077
"TMEM132E",0.00277246533024029,0.285714285714286,0.0683491062039958,"FALSE",0.075
"MITD1",0.00279234842241895,0.142857142857143,0.0116772823779193,"FALSE",0.0265577119509704
"MTHFD1",0.00286827456088913,0.25,0.0486772486772487,"FALSE",0.0566801619433198
"POU2AF1",0.00298660389768036,0.15,0.0127388535031847,"FALSE",0.0215827338129496
"SULT1A2",0.00298660389768036,0.15,0.0127388535031847,"FALSE",0.0226104830421377
"SLC45A1",0.00304747236533801,0.227272727272727,0.0443037974683544,"FALSE",0.062874251497006
"NLRP7",0.00306665888230594,0.272727272727273,0.0661764705882353,"FALSE",0.094541910331384
"MKRN3",0.00309240153394582,0.291666666666667,0.0822916666666667,"FALSE",0.0869565217391304
"RASGRP4",0.00312612101198204,0.19047619047619,0.0274841437632135,"FALSE",0.0463242698892246
"SLC8A1",0.00337727550812845,0.347826086956522,0.113778705636743,"FALSE",0.127906976744186
"GCNT4",0.00340284973057112,0.173913043478261,0.0253968253968254,"FALSE",0.0355329949238579
"CASP3",0.00342127142228692,0.142857142857143,0.0127118644067797,"FALSE",0.021516393442623
"ANXA1",0.00343133182898751,0.142857142857143,0.0127253446447508,"FALSE",0.0285132382892057
"MDH2",0.00344143167208395,0.142857142857143,0.0127388535031847,"FALSE",0.0275791624106231
"AASDHPPT",0.00361636543146995,0.15,0.0137857900318134,"FALSE",0.0215827338129496
"PRPH2",0.00362700554186133,0.15,0.0138004246284501,"FALSE",0.0276073619631902
"INSL3",0.00362700554186133,0.15,0.0138004246284501,"FALSE",0.0165631469979296
"SEL1L3",0.0037122049149901,0.304347826086957,0.0893970893970894,"FALSE",0.0933202357563851
"BCO2",0.00373673500114092,0.217391304347826,0.0443037974683544,"FALSE",0.0484848484848485
"DPY19L3",0.00375076240631777,0.2,0.0307203389830508,"FALSE",0.0388151174668029
"CYP2A13",0.00376647944209913,0.181818181818182,0.0275715800636267,"FALSE",0.0445344129554656
"PPP2R2A",0.00385606079499608,0.173913043478261,0.0263991552270327,"FALSE",0.0344478216818642
"CD300LB",0.00390142434741947,0.136363636363636,0.0126984126984127,"FALSE",0.0204918032786885
"TEFM",0.00391283580765745,0.136363636363636,0.0127118644067797,"FALSE",0.0123711340206186
"NDUFA5",0.00395830974946845,0.1,0.00318471337579618,"FALSE",0.0093071354705274
"KAAG1",0.00395830974946845,0.1,0.00318471337579618,"FALSE",0.00829015544041451
"RPL38",0.00395830974946845,0.1,0.00318471337579618,"FALSE",0.00519210799584631
"USO1",0.00416016353154588,0.238095238095238,0.0504731861198738,"FALSE",0.0677290836653386
"CCNE2",0.00416395890898365,0.142857142857143,0.0137857900318134,"FALSE",0.0175077239958805
"RGL3",0.00427525440018629,0.181818181818182,0.0286624203821656,"FALSE",0.0455927051671733
"MRPL54",0.0042952837030886,0.15,0.0147991543340381,"FALSE",0.0154479917610711
"IL20",0.00435688824843925,0.0952380952380952,0.00318471337579618,"FALSE",0.0072463768115942
"REST",0.00439998256045137,0.25,0.0647181628392484,"FALSE",0.0785083415112856
"TMEM209",0.0044386261527295,0.19047619047619,0.0305907172995781,"FALSE",0.0346938775510204
"L3MBTL3",0.0044915762763716,0.260869565217391,0.068205666316894,"FALSE",0.0802775024777007
"CENPI",0.00450496700058432,0.19047619047619,0.0307203389830508,"FALSE",0.0298047276464543
"FAM47C",0.00451298830523621,0.304347826086957,0.0927083333333333,"FALSE",0.115495668912416
"HFM1",0.00457616569079884,0.291666666666667,0.0885416666666667,"FALSE",0.106382978723404
"TSHZ3",0.00461169331475085,0.333333333333333,0.114107883817427,"FALSE",0.142318567389255
"CDK13",0.00475976995164167,0.333333333333333,0.114754098360656,"FALSE",0.130805687203791
"WDR1",0.0050143283642484,0.19047619047619,0.0317460317460317,"FALSE",0.0337078651685393
"UNC119B",0.00513070224493194,0.15,0.0159066808059385,"FALSE",0.0196078431372549
"IDO2",0.00514565389109893,0.15,0.0159235668789809,"FALSE",0.0356415478615071
"DOCK4",0.00516469619507338,0.333333333333333,0.116303219106957,"FALSE",0.147169811320755
"F5",0.00517235501173319,0.37037037037037,0.151209677419355,"FALSE",0.176417641764176
"SLC7A14",0.0057772964130539,0.2,0.035031847133758,"FALSE",0.0497967479674797
"RPS12",0.0058634275121823,0.1,0.00424628450106157,"FALSE",0.0093167701863354
"NENF",0.0058634275121823,0.1,0.00424628450106157,"FALSE",0.0134020618556701
"TMEM170B",0.0058634275121823,0.1,0.00424628450106157,"FALSE",0.0103305785123967
"CEBPB",0.00588152982891984,0.142857142857143,0.0158898305084746,"FALSE",0.0195473251028807
"USP29",0.00589717641384281,0.304347826086957,0.0975103734439834,"FALSE",0.103313840155945
"ME2",0.00601191489089818,0.15,0.0169671261930011,"FALSE",0.0246406570841889
"LEPR",0.00601663775486988,0.291666666666667,0.0932642487046632,"FALSE",0.106075216972035
"CDC14B",0.00612139045578195,0.19047619047619,0.0337552742616034,"FALSE",0.0346585117227319
"ZNF397",0.00618901336322934,0.19047619047619,0.0338624338624339,"FALSE",0.0337768679631525
"FSD2",0.00620848536537603,0.2,0.035827186512118,"FALSE",0.051307847082495
"SULF1",0.00623563923003098,0.304347826086957,0.0985477178423236,"FALSE",0.121298949379179
"LRRC4B",0.00624191694624538,0.238095238095238,0.0558482613277134,"FALSE",0.0660660660660661
"PRKDC",0.00629075461759015,0.461538461538462,0.213935230618253,"TRUE",0.233018056749785
"ZYG11A",0.00636997213247667,0.2,0.0360934182590234,"FALSE",0.0592369477911647
"MAGOH",0.00643640127807993,0.0952380952380952,0.00424178154825027,"FALSE",0.00518134715025907
"KMT2B",0.00643930337827246,0,0.246197718631179,"TRUE",0.224211423699915
"CEP290",0.00645626500982758,0.4,0.170558375634518,"FALSE",0.176361957525392
"C12orf4",0.00664606808432536,0.181818181818182,0.0328389830508475,"FALSE",0.0366225839267548
"ZNF25",0.00664606808432536,0.181818181818182,0.0328389830508475,"FALSE",0.0474268415741675
"LPAR4",0.0066727571998159,0.136363636363636,0.0158562367864693,"FALSE",0.0254841997961264
"ROS1",0.00668028914348103,0.36,0.142857142857143,"FALSE",0.190562613430127
"ZNF174",0.00674995303517888,0.136363636363636,0.0159235668789809,"FALSE",0.0226337448559671
"GNAI1",0.00678642530864129,0.25,0.0602536997885835,"FALSE",0.063894523326572
"KLHL31",0.006790680914666,0.19047619047619,0.0348468848996832,"FALSE",0.0425531914893617
"EDIL3",0.00687203067849745,0.238095238095238,0.0572033898305085,"FALSE",0.0589430894308943
"ZNF431",0.00692797048905644,0.173913043478261,0.0316455696202532,"FALSE",0.0413306451612903
"KIF26A",0.00692913200286235,0.375,0.150657229524773,"FALSE",0.166666666666667
"MKRN2",0.00699920571916952,0.15,0.0180467091295117,"FALSE",0.0256410256410256
"ZNF37A",0.00700389871995108,0.173913043478261,0.0317460317460317,"FALSE",0.0376016260162602
"CDH9",0.00711441307127233,0.304347826086957,0.101041666666667,"FALSE",0.129894937917861
"BEND3",0.00720975581326355,0.25,0.0611814345991561,"FALSE",0.0756218905472637
"GUCY1A2",0.00749972559273642,0.260869565217391,0.0762004175365344,"FALSE",0.0865290068829892
"CEP63",0.00753632517344638,0.19047619047619,0.035978835978836,"FALSE",0.0524722502522704
"PPP1R36",0.00778243571484565,0.173913043478261,0.0328042328042328,"FALSE",0.0356052899287894
"ARRDC1",0.00785201410902943,0.136363636363636,0.0169491525423729,"FALSE",0.0344478216818642
"CEP104",0.00795822497291318,0.181818181818182,0.0347368421052632,"FALSE",0.0482897384305835
"LRRC34",0.00796559938835992,0.142857142857143,0.017989417989418,"FALSE",0.0344478216818642
"PSG5",0.00798841249943054,0.142857142857143,0.0180084745762712,"FALSE",0.0364372469635627
"ARMCX5",0.00803430013312506,0.15,0.0190880169671262,"FALSE",0.0266393442622951
"CYB5R2",0.00807398762609647,0.181818181818182,0.0348837209302326,"FALSE",0.0366598778004073
"MRPL51",0.00810652432568724,0.1,0.00530785562632696,"FALSE",0.010351966873706
"C12orf29",0.00810652432568724,0.1,0.00530785562632696,"FALSE",0.0174537987679671
"RGS8",0.00810652432568724,0.1,0.00530785562632696,"FALSE",0.0174537987679671
"SGK494",0.00810652432568724,0.1,0.00530785562632696,"FALSE",0.0093167701863354
"LCE1D",0.00810652432568724,0.1,0.00530785562632696,"FALSE",0.0103412616339193
"ZSWIM7",0.00810652432568724,0.1,0.00530785562632696,"FALSE",0.00829015544041451
"KIFAP3",0.00829077059971586,0.238095238095238,0.06,"FALSE",0.0654582074521652
"GDPD4",0.00830809089744629,0.19047619047619,0.0370762711864407,"FALSE",0.0438775510204082
"DTNA",0.00837146275096259,0.227272727272727,0.0570824524312896,"FALSE",0.0738522954091816
"CFH",0.00837817610282641,0.32,0.120654396728016,"FALSE",0.118821292775665
"MED23",0.00858642456203931,0.25,0.0748440748440748,"FALSE",0.0865758754863813
"SEMA3E",0.00884188998251745,0.227272727272727,0.0578947368421053,"FALSE",0.0882352941176471
"SLC6A18",0.00885637391292315,0.181818181818182,0.0359028511087645,"FALSE",0.0559440559440559
"SNX30",0.00904986660908854,0.136363636363636,0.0179704016913319,"FALSE",0.0264496439471007
"IL21R",0.00909960736137635,0.19047619047619,0.038135593220339,"FALSE",0.062124248496994
"PRKD3",0.00913252980522651,0.19047619047619,0.0381760339342524,"FALSE",0.0546558704453441
"PRG2",0.00916328771956682,0.142857142857143,0.019047619047619,"FALSE",0.0195473251028807
"ADH1A",0.00917956634608526,0.15,0.0201484623541888,"FALSE",0.026694045174538
"VN1R2",0.00920580247670718,0.15,0.0201698513800425,"FALSE",0.0297131147540984
"EAPP",0.00921560342263414,0.142857142857143,0.0190880169671262,"FALSE",0.0205973223480947
"RHNO1",0.00921560342263414,0.142857142857143,0.0190880169671262,"FALSE",0.0206185567010309
"LCE1F",0.00921560342263414,0.142857142857143,0.0190880169671262,"FALSE",0.0266120777891505
"ABCA1",0.00958924654360837,0.333333333333333,0.129363449691992,"FALSE",0.152274837511606
"MTRR",0.00979792086893596,0.19047619047619,0.0390295358649789,"FALSE",0.0513595166163142
"SLC4A3",0.0100298796771098,0.291666666666667,0.102910602910603,"FALSE",0.109284332688588
"ADCY1",0.010086279718788,0.285714285714286,0.0900523560209424,"FALSE",0.115646258503401
"ZBTB4",0.0101215215506536,0.227272727272727,0.0599369085173502,"FALSE",0.0716417910447761
"PRPF39",0.0101648408450413,0.173913043478261,0.0356768100734523,"FALSE",0.0403225806451613
"GRIA4",0.010190342057934,0.260869565217391,0.0815047021943574,"FALSE",0.0985365853658537
"PUS10",0.010200972439429,0.173913043478261,0.0357142857142857,"FALSE",0.045135406218656
"LAP3",0.0103103291136283,0.173913043478261,0.035827186512118,"FALSE",0.0404858299595142
"ISPD",0.0103870856187541,0.15,0.0211864406779661,"FALSE",0.0325865580448065
"LECT2",0.0104462257994284,0.15,0.0212314225053079,"FALSE",0.0277207392197125
"USP25",0.0104548116193807,0.217391304347826,0.0575313807531381,"FALSE",0.0702274975272008
"ADPRM",0.0104618340155069,0.136363636363636,0.0190677966101695,"FALSE",0.0195071868583162
"MTMR1",0.0104914882899452,0.142857142857143,0.0201271186440678,"FALSE",0.0306435137895812
"LMNB2",0.0104958477325746,0.173913043478261,0.0360169491525424,"FALSE",0.0436548223350254
"PPP6R3",0.0104990094748138,0.217391304347826,0.0575916230366492,"FALSE",0.0485338725985844
"INPP4B",0.0105137174805997,0.227272727272727,0.0605427974947808,"FALSE",0.0677290836653386
"ZNF391",0.0105212544268284,0.142857142857143,0.0201484623541888,"FALSE",0.0335707019328586
"TMEM150B",0.0105212544268284,0.142857142857143,0.0201484623541888,"FALSE",0.0205973223480947
"XAGE5",0.0106741459661373,0.1,0.00636942675159236,"FALSE",0.0051975051975052
"TBL1XR1",0.0107136589898667,0.19047619047619,0.0401267159450898,"FALSE",0.0445344129554656
"IFNAR2",0.0108680319599431,0.19047619047619,0.0402969247083775,"FALSE",0.0439223697650664
"DNAH3",0.0111344620257194,0.481481481481481,0.24515503875969,"TRUE",0.281224818694601
"ENO3",0.0113630955746955,0.2,0.0431578947368421,"FALSE",0.0406917599186165
"RBM12B",0.0113767446289933,0.238095238095238,0.0650577124868835,"FALSE",0.0810276679841897
"YWHAQ",0.0117015831215222,0.0952380952380952,0.0063626723223754,"FALSE",0.0113636363636364
"SH2D1B",0.0117015831215222,0.0952380952380952,0.0063626723223754,"FALSE",0.00929752066115703
"SLC35E2B",0.0118296719235158,0.142857142857143,0.0211416490486258,"FALSE",0.0175438596491228
"FAM78A",0.0118629984827152,0.142857142857143,0.0211640211640212,"FALSE",0.0276073619631902
"LAMB3",0.0118925799823463,0.3,0.0986358866736621,"FALSE",0.0982142857142857
"TSPAN18",0.0119016633923584,0.136363636363636,0.0201058201058201,"FALSE",0.0265577119509704
"RFC4",0.0119016633923584,0.136363636363636,0.0201058201058201,"FALSE",0.0265848670756646
"MYL10",0.0119300269116087,0.142857142857143,0.0212089077412513,"FALSE",0.026694045174538
"CBR4",0.0119300269116087,0.142857142857143,0.0212089077412513,"FALSE",0.0236139630390144
"CTH",0.0119351832297031,0.136363636363636,0.0201271186440678,"FALSE",0.0295315682281059
"PRX",0.0119423568170666,0.25,0.0695468914646997,"FALSE",0.0799200799200799
"MYO1H",0.0123660726642387,0.2,0.0443037974683544,"FALSE",0.0677966101694915
"GMPS",0.0126268589307426,0.19047619047619,0.0422386483632524,"FALSE",0.0535353535353535
"PPP1R9A",0.0128813672887927,0.260869565217391,0.0858638743455497,"FALSE",0.11849710982659
"TMEM64",0.0131719531454803,0.15,0.0233297985153765,"FALSE",0.0336734693877551
"PPP3CC",0.0131828918615316,0.142857142857143,0.0221052631578947,"FALSE",0.0304259634888438
"CHAMP1",0.0134234611102954,0.19047619047619,0.0430672268907563,"FALSE",0.0473313192346425
"ARL1",0.013553204193704,0.1,0.00743099787685775,"FALSE",0.0123839009287926
"CXCL5",0.013553204193704,0.1,0.00743099787685775,"FALSE",0.0144329896907217
"HIST1H4C",0.013553204193704,0.1,0.00743099787685775,"FALSE",0.0113753877973113
"CYP2C9",0.0137099189701918,0.19047619047619,0.0433403805496829,"FALSE",0.049645390070922
"ZNF564",0.0137099189701918,0.19047619047619,0.0433403805496829,"FALSE",0.0477157360406091
"RBM12",0.013776259264397,0.238095238095238,0.0683491062039958,"FALSE",0.0785288270377734
"ZBED5",0.0140664249376863,0.227272727272727,0.0652631578947368,"FALSE",0.0607287449392713
"DCC",0.0141777730364581,0.333333333333333,0.138603696098563,"FALSE",0.171875
"EPB41L3",0.0142712559856477,0.260869565217391,0.0878661087866109,"FALSE",0.129647283126787
"ZFC3H1",0.0144719654368014,0.333333333333333,0.128571428571429,"FALSE",0.132701421800948
"GBP3",0.0146517855358478,0.15,0.024364406779661,"FALSE",0.0376398779247202
"PFKM",0.0146517855358478,0.15,0.024364406779661,"FALSE",0.0337078651685393
"DHX36",0.0147083601403261,0.227272727272727,0.0660377358490566,"FALSE",0.0765407554671968
"ADH7",0.0147339758371093,0.15,0.024416135881104,"FALSE",0.0366598778004073
"ARHGAP4",0.014749940106513,0.19047619047619,0.044350580781415,"FALSE",0.0581162324649299
"ENTPD7",0.0148224422999807,0.181818181818182,0.0421940928270042,"FALSE",0.0474268415741675
"DDA1",0.0148478851581555,0.0952380952380952,0.00742311770943796,"FALSE",0.00725388601036269
"BCL2A1",0.0148478851581555,0.0952380952380952,0.00742311770943796,"FALSE",0.011340206185567
"KIF5B",0.0149062860534687,0.19047619047619,0.0444915254237288,"FALSE",0.0613065326633166
"KIF20B",0.0149604588238369,0.304347826086957,0.116788321167883,"FALSE",0.142450142450142
"KRT18",0.0152275119337851,0.136363636363636,0.0222457627118644,"FALSE",0.0295616717635066
"LRP2",0.0153369636797007,0.538461538461538,0.297373358348968,"TRUE",0.331297709923664
"MYOM1",0.0156396661843514,0.272727272727273,0.0942408376963351,"FALSE",0.127045235803657
"MAGEL2",0.0159471745964667,0.227272727272727,0.0674394099051633,"FALSE",0.0776892430278884
"TRPM3",0.0160052459932535,0.333333333333333,0.141708542713568,"FALSE",0.151875571820677
"BRDT",0.016060420445863,0.19047619047619,0.0455508474576271,"FALSE",0.0669330669330669
"PHC1",0.0161366349549411,0.181818181818182,0.0433403805496829,"FALSE",0.0525783619817998
"CYP26C1",0.0163559776084042,0.15,0.0254777070063694,"FALSE",0.0367722165474974
"IDE",0.0166137331957453,0.217391304347826,0.0649214659685864,"FALSE",0.0771513353115727
"SLITRK3",0.0166942243276046,0.28,0.10880829015544,"FALSE",0.122722914669223
"MOG",0.0166964595386443,0.142857142857143,0.0243386243386243,"FALSE",0.0266120777891505
"IQGAP2",0.0167188389440712,0.260869565217391,0.0910973084886128,"FALSE",0.115678776290631
"RPL34",0.0167309684886899,0.1,0.00849256900212314,"FALSE",0.00932642487046632
"LSM11",0.0167309684886899,0.1,0.00849256900212314,"FALSE",0.0164778578784758
"BSND",0.0167309684886899,0.1,0.00849256900212314,"FALSE",0.0154639175257732
"LAMTOR4",0.0167309684886899,0.1,0.00849256900212314,"FALSE",0.00932642487046632
"AARD",0.0167309684886899,0.1,0.00849256900212314,"FALSE",0.0134436401240951
"TMEM200A",0.0168257674428898,0.2,0.0487804878048781,"FALSE",0.0588235294117647
"CD14",0.0170492095846612,0.136363636363636,0.0233050847457627,"FALSE",0.0335365853658537
"ZFP30",0.0170495741996913,0.181818181818182,0.0441176470588235,"FALSE",0.0425963488843813
"COIL",0.017356148003588,0.173913043478261,0.0422386483632524,"FALSE",0.0444893832153691
"USP4",0.0174564986403031,0.2,0.0493697478991597,"FALSE",0.0667996011964108
"MAGEC2",0.0180758893048026,0.15,0.0265392781316348,"FALSE",0.0425531914893617
"RGPD2",0.0180758893048026,0.15,0.0265392781316348,"FALSE",0.0248447204968944
"POM121C",0.0181070040485135,0.25,0.0774869109947644,"FALSE",0.0880316518298714
"RP1",0.0181304822382444,0.428571428571429,0.216322517207473,"TRUE",0.227782571182054
"RAB9A",0.0183170537912183,0.0952380952380952,0.00848356309650053,"FALSE",0.011340206185567
"RSL1D1",0.0183452120721344,0.19047619047619,0.0475184794086589,"FALSE",0.0563947633434038
"SLC7A6OS",0.0183531097421834,0.0952380952380952,0.00849256900212314,"FALSE",0.0164778578784758
"SCGN",0.0185724468256985,0.142857142857143,0.0254237288135593,"FALSE",0.0395939086294416
"TLR1",0.0186016819544089,0.19047619047619,0.0477200424178155,"FALSE",0.0615539858728557
"CDCA2",0.0187494494036632,0.238095238095238,0.0740740740740741,"FALSE",0.0841683366733467
"ZFP57",0.0188851954697196,0.136363636363636,0.0243128964059197,"FALSE",0.0235655737704918
"RXFP3",0.018893644867855,0.227272727272727,0.0705263157894737,"FALSE",0.0731462925851703
"RPL3L",0.0189893348377543,0.136363636363636,0.024364406779661,"FALSE",0.0385395537525355
"IFIT1",0.0189893348377543,0.136363636363636,0.024364406779661,"FALSE",0.0286298568507157
"XPR1",0.0190579058707127,0.19047619047619,0.0481171548117155,"FALSE",0.0475227502527806
"TCF25",0.01952163900867,0.19047619047619,0.0484720758693361,"FALSE",0.0769230769230769
"CNKSR3",0.0196765338534535,0.15,0.0274841437632135,"FALSE",0.0336734693877551
"KLHL6",0.0197246563429008,0.19047619047619,0.0486257928118393,"FALSE",0.0651302605210421
"PTGDR2",0.0198396265328851,0.15,0.0275715800636267,"FALSE",0.0328205128205128
"GSG1",0.0201950579512447,0.1,0.00955414012738853,"FALSE",0.015495867768595
"IGFBP1",0.0201950579512447,0.1,0.00955414012738853,"FALSE",0.0185185185185185
"DAND5",0.0201950579512447,0.1,0.00955414012738853,"FALSE",0.0114107883817427
"METTL7A",0.0201950579512447,0.1,0.00955414012738853,"FALSE",0.0113871635610766
"GCGR",0.0201950579512447,0.1,0.00955414012738853,"FALSE",0.0154798761609907
"ADIPOR2",0.0203983915649674,0.142857142857143,0.0264270613107822,"FALSE",0.0256410256410256
"DNAJC3",0.0204543642448268,0.142857142857143,0.0264550264550265,"FALSE",0.0316326530612245
"ZFP37",0.0205981768064653,0.19047619047619,0.0493179433368311,"FALSE",0.068384539147671
"FTSJ3",0.0207632310878893,0.136363636363636,0.0252897787144362,"FALSE",0.0353892821031345
"C11orf44",0.0207900207900208,0.05,0,"FALSE",0.0062047569803516
"AC023469.1",0.0207900207900208,0.05,0,"FALSE",0.00103950103950104
"PPIL3",0.0207900207900208,0.05,0,"FALSE",0.005175983436853
"GIMAP7",0.0209911548700952,0.136363636363636,0.0253968253968254,"FALSE",0.038500506585613
"DECR2",0.0211642804674131,0.136363636363636,0.0254777070063694,"FALSE",0.0317297850562948
"DNAH12",0.0211925013522552,0.272727272727273,0.101030927835052,"FALSE",0.125356125356125
"HIF1A",0.021275887452598,0.227272727272727,0.0727848101265823,"FALSE",0.0882936507936508
"PPP2R3A",0.0213042425134086,0.227272727272727,0.072840790842872,"FALSE",0.0959302325581395
"TBC1D4",0.0213757262432843,0.260869565217391,0.0963730569948187,"FALSE",0.127118644067797
"IBSP",0.0215743459271761,0.15,0.0285412262156448,"FALSE",0.0286885245901639
"HAS1",0.0215839501194629,0.2,0.0527983104540655,"FALSE",0.0596562184024267
"SCYL2",0.021592217055491,0.173913043478261,0.0453108535300316,"FALSE",0.0666003976143141
"TDRD6",0.0216860359396577,0.291666666666667,0.12008281573499,"FALSE",0.146204311152765
"USH1G",0.0216927432524321,0.15,0.0286016949152542,"FALSE",0.0474747474747475
"RHD",0.0216927432524321,0.15,0.0286016949152542,"FALSE",0.0297435897435897
"ITPR2",0.0218747888780513,0.384615384615385,0.190665342601787,"FALSE",0.199115044247788
"MAP3K19",0.0220442964710975,0.25,0.0926118626430801,"FALSE",0.111753371868979
"DDAH1",0.0220949162090072,0.0952380952380952,0.0095440084835631,"FALSE",0.0154479917610711
"IL15",0.0220949162090072,0.0952380952380952,0.0095440084835631,"FALSE",0.0113636363636364
"UBE2U",0.0220949162090072,0.0952380952380952,0.0095440084835631,"FALSE",0.0113636363636364
